ROCO_ID,PMC_ID,Keywords,Caption
ROCO_04020,PMC3606749_CRIM.EM2013-514328.003.jpg,"nerve,right,eye,optic,proptosi,globe,stretching,tenting,air,severe,intraconalpreseptal,diffuse", Diffuse intraconal/preseptal air and severe proptosis of the right eye resulting in tenting of the optic globe and stretching of the optic nerve.
ROCO_04023,PMC3405457_1546-0096-10-9-1.jpg,"apical,apex,mas,chamber,echocardiogram,arrow,ventricle,view,left", Transthoracic 2D echocardiogram. Apical four chamber view demonstrating a pedunculated mass near the apex of the left ventricle measuring 0.9 cm × 1.1 cm (arrows).
ROCO_04024,PMC3571521_DENT-7-130-g17.jpg,"ultrassonic,bur,handpiece,xray,capability,acces,cvd", X-Ray demonstrating the access capability of the ultrassonic handpiece with the CVD bur.
ROCO_04026,PMC3756868_umj0082-100-f5.jpg,"nerve,corresponding,protrusion,csf,herniation,visible,axial,central,t2wi,root,focal"," The corresponding axial T2WI shows this to be a central, focal herniation (protrusion). There is no CSF visible around the nerve roots."
ROCO_04027,PMC3886069_jomr-01-e3-g001.jpg,"theleft,radiograph,mandible,radiolucency,large,panoramic,multilocular"," Panoramic radiograph showing large, multilocular radiolucency, located in the left mandible."
ROCO_04028,PMC4155307_IJA-58-490-g001.jpg,"cerebellum,lesion,magnetic,occipital,resonance,cyst,herniation,region", T2-weighted magnetic resonance imaging showing cyst lesion in the occipital region with herniation of the cerebellum into the cyst
ROCO_04029,PMC5449744_CRIID2017-1424618.003.jpg,"opacity,patchy,right,lobe,consistent,persistent,xray,pneumonia,chest,pneumopericardium,new,day", Chest X-ray showing a new patchy right lower lobe opacity consistent with pneumonia and persistent pneumopericardium (day 17).
ROCO_04030,PMC5008535_medi-95-e4437-g002.jpg,"anesthetic,lumborum,image,agent,fluoroscopy,murouchi,quadratu,technique,fluoroscopic,spread,local,inferior,medium,costal,iliac,triangular,injection,al5,subfascial,helpful,crest,contrast,muscle,margin,block,view", Fluoroscopic view of the quadratus lumborum block. Fluoroscopy may be helpful to identify the quadratus lumborum muscle. Contrast medium spreads from the iliac crest to the inferior costal margin. This triangular image suggests that the quadratus lumborum block was performed by sub-fascial injection of the local anesthetic agent. This technique was reported by Murouchi et al.[5]
ROCO_04031,PMC5574063_11678_2017_404_Fig2_HTML.jpg,"capsulolabral,acute,major,sport,lesion,ayoung,hillsach,image,subluxation,damage,shoulder,posterior,trauma,participation,resonance,small,patient,male,magnetic,minor,reverse", First-time posterior subluxation (A1). Magnetic resonance image of a young male patient who sustained an acute posterior shoulder subluxation with small reverse Hill–Sachs lesion and minor posterior capsulolabral damage during sports participation without major trauma
ROCO_04032,PMC3600132_CRIM.OPHMED2013-158961.003.jpg,"superior,sinus,ophthalmic,vein,cavernou", Enlarged cavernous sinuses and dilated left superior ophthalmic vein.
ROCO_04034,PMC4026760_TOORTHJ-8-85_F8A.jpg,"postoperative,month,patientthree,mri,female,anteroposterior,surgery"," Postoperative anteroposterior MRI of a female patient, three months after surgery."
ROCO_04035,PMC3920375_gr5.jpg,"reaccumulation,suction,pneumothorax", Re-accumulation of pneumothorax when suction turned off.
ROCO_04036,PMC3551517_SNI-3-160-g004.jpg,"followup,pseudoaneurysm,complete,successful,internal,reconstruction,carotid,luman,angiogram,obliteration,left", Angiogram at 4-month follow-up showed complete obliteration of the pseudoaneurysm and successful reconstruction of the left internal carotid lumen
ROCO_04038,PMC4722931_rado-49-04-395f2.jpg,"tumour,right,scan,chest,nonhomogeneou,extensive,side,ct"," Chest CT scan - non-homogeneous, extensive tumour of the right chest side."
ROCO_04039,PMC2940094_SNI-1-34-g002.jpg,"mas,skull,area,plain,consistent,csf,abnormal,collection,sign,radiograph,lucency,fracture,smooth,sclerosi,subaponeurotic"," Plain radiograph demonstrating well-circumscribed smooth mass overlying the skull, consistent with sub-aponeurotic CSF collection. There were no signs of skull fracture, abnormal areas of lucency or sclerosis"
ROCO_04040,PMC5758837_gr2.jpg,"closure,intraoperative,inspection,vein", Intra-operative inspection of vein closure.
ROCO_04043,PMC4579702_JoU-2014-0015-g007.jpg,"fragment,fourcentimeterlong,gallbladder,cholecystectomy,laparoscopic", Four-centimeter-long fragment of the gallbladder retained after laparoscopic cholecystectomy
ROCO_04044,PMC5438235_cureus-0009-00000001176-i02.jpg,"mitral,transesophageal,valve,tee,echocardiogram,arrow,vegetation", Transesophageal echocardiogram (TEE) showing mitral valve vegetation (arrow).
ROCO_04045,PMC3987487_FVVinObGyn-3-131-134-g004.jpg,"color,image,doppler,ovary,leftsided", 2D Color Doppler image of the leftsided ovary.
ROCO_04046,PMC3214539_CCD-2-249-g007.jpg,"followup,panoramic,postoperative,radiograph,month", Postoperative follow-up panoramic radiograph after 10 months
ROCO_04048,PMC4834374_JoU-2016-0009-g004.jpg,"upper,doppler,lesion,power,area,larger,flow,ultrasound,pole,examination,blood,testi,scan", Ultrasound scan with power Doppler imaging. The examination confirms a significantly larger blood flow in the upper pole of the testis in the area of the previously found lesion
ROCO_04049,PMC2878414_IJN-20-54-g002.jpg,"lower,multiple,computed,pole,axial,tomography,cyst,kidney", Axial contrast-enhanced computed tomography showing multiple cysts in the lower poles of both kidneys
ROCO_04051,PMC3872649_SNI-4-150-g017.jpg,"projection,patent,endtoend,postoperative,site,anastomosi,ap,remnant,black,arrow,aneurysmal,pica,dsa", Postoperative DSA in AP projection showing no aneurysmal remnant and a patent left PICA. The black arrow shows the end-to-end PICA anastomosis site
ROCO_04052,PMC3099119_JCD-14-68-g003.jpg,"upper,group,radiolucency,inrelation,radiograph,periapical,incisor,operative", Group A: Pre Operative Radiograph showing Periapical Radiolucency inrelation to upper incisors
ROCO_04053,PMC5756798_jkaoms-43-407-g005.jpg,"anterior,completion,lateral,initial,cephalogram,latceph1,maxillary,procedure,distraction", Lateral cephalogram taken after the completion of the initial anterior maxillary distraction procedure (LatCeph1).
ROCO_04055,PMC3282891_TODENTJ-6-41_F5.jpg,"surfacelayer,fiber,substructure,composite,xray,short,bulk,filler,restoration,materialscombination,particulate", An X-ray showing the finished restoration with materials combination of bulk short fiber composite substructure and surface layer of particulate filler composite.
ROCO_04056,PMC3955046_JMH-5-41-g001.jpg,"mas,magnetic,t1,large,resonance,cervical", T1 Weighted magnetic resonance imaging showing large cervical mass
ROCO_04059,PMC4782078_gr1.jpg,"ultrasonogram,obstetrical,polyp,bladder,hamartoma", A 34-week obstetrical ultrasonogram showing a bladder polyp (bladder hamartoma).
ROCO_04060,PMC2636107_IndianJOphthalmol-56-246-g003.jpg,"anterior,lesion,hypoechoic,scan,orbit,tissue,inpreseptal,hyperechoic,softtissue,show,preseptal,border,ct"," (C) CT scan of orbit shows proptosis, hypoechoic lesion with hyperechoic borders localized in preseptal tissues and anterior orbit with surrounding preseptal soft tissue swelling extending nasally and temporally"
ROCO_04062,PMC4322139_MOJ_Vol7_Issue3_24_F1b.jpg,"plate,fixation,unitedfracture,showing,operativeradiograph,year,post", : One year post operative radiograph of the showing united fracture following plate fixation.
ROCO_04063,PMC4942646_kjpain-29-179-g004.jpg,"anterior,nerve,muscle,scalene,ultrasound,image,thoracic,m,long,middle,branch,circle,cervical,root,red"," Ultrasound image of long thoracic nerve. It arises from the anterior branches of the 6th cervical nerve root. AS: anterior scalene muscle, MS: middle scalene muscle, Red circle: long thoracic nerve, C7: 7th cervical root."
ROCO_04064,PMC4857689_IJSTD-37-75-g002.jpg,"coeliac,lower,thoracic,abdominal,computed,aorta,d12,upper,dissection,abdoman,chest,dilatation,d9,tomography,aneurysmal,level,erosion,trunk", Contrast-enhanced computed tomography of the chest and abdomen revealed aneurysmal dilatation of lower thoracic and upper abdominal aorta from D9 to origin of coeliac trunk. Dissection noted at D9 to D12 level with erosion of D12
ROCO_04067,PMC2734942_CRM2009-790715.001.jpg,"severe,tricuspid,regurgitation,tee", TEE showing severe tricuspid regurgitation.
ROCO_04069,PMC4917761_asj-10-443-g007.jpg,"scan,fusion,lumbar,vertebral,visible,axial,year,tomography,laminae", Fusion of the laminae is visible at 5 years in an axial lumbar vertebral computed tomography scan.
ROCO_04070,PMC3134056_crg0005-0344-f02.jpg,"multifocal,inflammatory,abdominal,scan,wall,colonic,colon,arrow,ct", Contrast-enhanced abdominal CT scan showed multifocal inflammatory colonic wall thickening on the ascending colon (arrow).
ROCO_04071,PMC3073952_1757-2215-4-5-1.jpg,"mas,abdominal,tissular,cm,scan,osseou,triple,tomography,constituent,greasy", Abdominal computed tomography scan: a heavily triple tissular mass with greasy and osseous constituent (= 10 cm).
ROCO_04072,PMC3952871_1413-7852-aob-22-01-00043-gf13.jpg,"ap,view,fixator,knee", AP view of the knee after the fixator was removed.
ROCO_04073,PMC4334882_gr3.jpg,"mas,mediastinal,compression,barium,extrinsic,esophagu,swallow,study,demonstrated", Barium swallow study showing extrinsic compression of the esophagus. The mediastinal mass is again demonstrated.
ROCO_04074,PMC4296845_amjcaserep-16-12-g002.jpg,"right,patient,plain,lateral,hand,radiograph,film,view", Plain film radiograph of the patient’s right hand (lateral view).
ROCO_04075,PMC5663076_13104_2017_2867_Fig2_HTML.jpg,"elli,ii,stenting,subtle,stent,coronary,infarction,type,rca,red,angiography,lesion,myocardial,ostial,restoration,perforation,iii,desyne,atm,flow,thrombolysi,contrast,arrow,timi"," Coronary angiography following stenting of RCA lesion. Stenting was done by 2.75 × 38 mm novolimus-eluting DESyne stent at 16 ATM for 20 s, with restoration of thrombolysis in myocardial infarction (TIMI) III flow. An Ellis type II perforation is noted in the ostial RCA, evidenced by subtle contrast (red arrow)"
ROCO_04077,PMC4996902_gr9.jpg,"canal,nerve,right,optic,distension,distal,globe,orbit,fiesta,due,fluid,stenosi,mild,flattening,arrow,posterior,sagittal,cerebrospinal,image", Sagittal Fiesta image through the right orbit shows distension of cerebrospinal fluid around the distal optic nerve and mild flattening of the posterior globe (arrow) due to optic canal stenosis.
ROCO_04078,PMC2292686_1476-7120-6-12-1.jpg,"doppler,lad,colour,flow,rest,recording", Colour Doppler recording of LAD flow at rest.
ROCO_04079,PMC3304186_NJMS-1-20-g007.jpg,"postoperative,radiograph", Post-operative radiograph
ROCO_04080,PMC2615321_ymj-49-322-g001.jpg,"diameter,preoperative,aortic,ga,cm,gangrenou,formation,arrow,infected,abdominal,white,pseudoaneurysmm,periaortic,ct", Preoperative abdominal CT showed infected aortic pseudoaneurysmm of 5 cm in diameter with periaortic gangrenous gas formation (white arrow).
ROCO_04081,PMC4800942_IJA-60-216-g001.jpg,"preoperative,right,renal,extension,tumour,urogram,large,tomography,atrium,thrombu", Pre-operative computerised tomography urogram demonstrates large right renal tumour with extension of tumour thrombus into right atrium
ROCO_04082,PMC5386428_amjcaserep-18-334-g004.jpg,"mrcp,projection,intensity,hepatobiliary,tree,bladder,maximum,absence,coronal,arrow,gall,mip,reformat,red", Coronal MIP (maximum intensity projection) reformat of the hepatobiliary tree on MRCP showing absence of gall bladder (red arrow).
ROCO_04083,PMC5008517_medi-94-e2253-g002.jpg,"size,image,october,ct"," The CT image took in October 2014, 14 cm in size."
ROCO_04084,PMC5102717_CRID2016-5328598.003.jpg,"tomography,distance,maxilla,reconstruction", Computed tomography of maxilla. Distance between reconstructions: 3 mm.
ROCO_04085,PMC4752813_gr3.jpg,"compatible,ia,scan,lesion,ct", CT scan revealed lesions compatible with IA.
ROCO_04086,PMC3818888_oaju-2-171Fig2.jpg,"upper,urinary,normal,bladder,ivu,vagina,tract,contrast", IVU showing normal upper tract with contrast in the urinary bladder and vagina simultaneously.
ROCO_04087,PMC3765290_1477-7819-11-189-2.jpg,"mas,plain,abdoman,tissue,gallbladder,tomography,soft,ct", Plain computed tomography (CT) abdomen showing gallbladder grossly distended and soft tissue mass in the gallbladder.
ROCO_04088,PMC4793791_icrp-2-80.02.jpg,"embolism,image,angio,coronal,pulmonary,ct", Coronal angio CT image showing pulmonary embolism.
ROCO_04089,PMC3608321_1752-1947-7-80-1.jpg,"adrenocorticotropic,tumor,lower,woman,syndrome,positron,lobe,emission,ectopic,pulmonary,investigation,arrow,tomography,aggressive,cushing,hormonedependent,left", Investigation with 11C-5-hydroxytryptophan positron emission tomography shows an 8mm tumor in the left lower pulmonary lobe in a 63-year-old woman with aggressive ectopic adrenocorticotropic hormone-dependent Cushing’s syndrome. Tumor indicated by an arrow.
ROCO_04090,PMC5729288_12885_2017_3878_Fig2_HTML.jpg,"computed,cancer,scan,wall,visible,mild,colon,infiltration,tomography,ct,pelvi,space,mesenteric,thickening,adjacent,node,annular,fat,transverse,lymph,clustered,pericolic,compatible,abdoman"," Contrast-enhanced computed tomography (CT) scan of the abdomen and pelvis showed annular wall thickening in the transverse colon with mild pericolic fat infiltration and visible clustered lymph nodes in the adjacent mesenteric space, compatible with transverse colon cancer"
ROCO_04091,PMC4996899_gr5.jpg,"postcontrast,magnetic,axial,iv,mild,enhancement,resonance,post,spinet1,peripheral,contrast", Magnetic resonance imaging axial spine–T1 fat-saturated postcontrast. Mild peripheral enhancement post IV contrast.
ROCO_04092,PMC4279988_astr-88-48-g001.jpg,"mas,cm,show,bowel,abdoman,arrow,small,loop,ct", Abdomen CT shows a dilated small bowel loop and a mass (arrow) measuring 5.5 cm.
ROCO_04093,PMC3519031_LI-29-388-g001.jpg,"chest,skiagram", Skiagram chest
ROCO_04094,PMC3866669_IJNM-28-230-g002.jpg,"brachiali,hematoma,coronal,tomography,muscle,image,left", Coronal computed tomography images showing hematoma in the left brachialis muscle
ROCO_04096,PMC4502627_10-1055-s-0034-1396028-i140037-2.jpg,"gestational,week,mas,sac,pelvic,age,ultrasound,image",  Ultrasound image at 28 weeks of gestational age showing the gestational sac and the pelvic mass.
ROCO_04097,PMC5463000_rjx098f02.jpg,"level,frontal,petct,adrenal,view,uptake,metabolism,left", PET–CT frontal view. Increased uptake and metabolism (SUV 13.1) to left adrenal level is observed.
ROCO_04098,PMC3420776_CRIM.RHEUMATOLOGY2011-185657.001.jpg,"reticular,bilateral,chest,radiograph,groundglas,shadow,infiltrate", Chest radiograph revealed bilateral ground-glass infiltrates and reticular shadows.
